dms_origst,dms_destst,dms_mode,sctg2,trade_type,dist_band,tons_2017,tons_2018,tons_2019,tons_2020,tons_2021,tons_2022,tons_2023,tons_2025,tons_2030,tons_2035,tons_2040,tons_2045,tons_2050,value_2017,value_2018,value_2019,value_2020,value_2021,value_2022,value_2023,value_2025,value_2030,value_2035,value_2040,value_2045,value_2050,current_value_2018,current_value_2019,current_value_2020,current_value_2021,current_value_2022,tmiles_2017,tmiles_2018,tmiles_2019,tmiles_2020,tmiles_2021,tmiles_2022,tmiles_2023,tmiles_2025,tmiles_2030,tmiles_2035,tmiles_2040,tmiles_2045,tmiles_2050,tons_2023_low,tons_2025_low,tons_2030_low,tons_2035_low,tons_2040_low,tons_2045_low,tons_2050_low,tons_2023_high,tons_2025_high,tons_2030_high,tons_2035_high,tons_2040_high,tons_2045_high,tons_2050_high,value_2023_low,value_2025_low,value_2030_low,value_2035_low,value_2040_low,value_2045_low,value_2050_low,value_2023_high,value_2025_high,value_2030_high,value_2035_high,value_2040_high,value_2045_high,value_2050_high
48,48,1,3,1,0.373134328358209,6.044687316301728e+35,5.247685728798721e+35,4.6639651014428584e+35,4.2488183045510474e+35,5.171196040121895e+35,3.585419669893747e+35,5.597054290814219e+35,5.614861046726839e+35,5.772910489686835e+35,5.970614256544713e+35,6.18284127067802e+35,6.4282369871401195e+35,6.679908382633433e+35,7759.195891,6736.133634,5986.847117,5453.948535,6637.948492,4602.384229,7098.046227,7093.481391,7225.553916,7389.229908,7546.64119,7724.026758,7991.761894,6770.805722,6045.141637,5631.873497,7790.296353,6553.056458,4979.76463,4323.174783,3842.291129,3500.282813,4260.160664,2953.758422,4606.646983,4619.750664,4746.987296,4906.714501,5078.58142,5278.695253,5483.1833,15079.838766,15031.706611,15437.771835,15966.466685,16573.159674,17007.458485,17414.975753,15521.054257,15690.382141,17152.238292,16450.19652,17034.885864,17711.145411,18404.552916,7075.899709,7034.564218,7153.298373,7315.337605,7489.886124,7569.584359,7721.08528,7287.205509,7337.156266,7947.880641,7536.987109,7697.535121,7878.507292,8151.597135
48,47,5,4,1,0.14776119402985075,3.4133145459987255e+28,3.4577394641679074e+28,3.502164382337088e+28,3.5243768414216786e+28,3.4170166225128234e+28,3.3799958573718394e+28,4.024157170824961e+28,4.168538154874799e+28,4.3240253684669315e+28,4.657212254735788e+28,5.11997181899809e+28,5.767835208965306e+28,6.241701002769903e+28,24.8713224486084,25.195027296095713,25.51873214358302,25.680584567326676,24.898297852565673,24.628543812992913,29.322264101558922,30.37430485589269,31.50727182209827,33.93505817825311,37.3069836729126,42.02767936543588,45.4805310719672,0.027042,0.025346,0.026327,0.029968,0.043847,0.000905,0.000917,0.000929,0.000934,0.000906,0.000897,0.001067,0.001105,0.001146,0.001235,0.001358,0.001529,0.001655,0.001077,0.001114,0.001155,0.001212,0.001306,0.001446,0.001542,0.001112,0.001173,0.001285,0.001283,0.001411,0.001589,0.00172,0.029017,0.030013,0.031116,0.032645,0.035176,0.038952,0.041536,0.029939,0.031584,0.034612,0.034551,0.037997,0.042797,0.046317
48,48,1,4,1,0.0014925373134328358,3.467744529561465e+34,3.5125736108278447e+34,3.5596424668956348e+34,3.5814383424163236e+34,3.473332551212065e+34,3.435175348537319e+34,3.6599716650681466e+34,3.736878154620769e+34,4.0264122500106825e+34,4.331487077678694e+34,4.671569118475822e+34,5.08928920135722e+34,5.57691419196734e+34,722.313456,731.651126,741.455326,745.995298,723.477412,715.529465,761.250693,777.462243,838.99789,904.599823,977.733246,1070.134255,1177.786011,786.543898,737.204522,765.72474,871.645585,1275.31381,36.821436,37.297443,37.797235,38.028669,36.880774,36.475609,38.768686,39.629476,42.802081,46.156662,49.979814,54.534169,59.816017,974.787176,998.579776,1068.899435,1134.284818,1199.188777,1283.2522,1379.025358,1021.940022,1055.513768,1122.442655,1189.989428,1285.943599,1399.439759,1530.012612,750.600679,768.547758,824.91542,877.380243,930.429123,1000.989411,1081.123223,786.723594,812.808709,869.777314,920.49229,996.769726,1090.338815,1198.015336
48,48,1,4,1,0.14925373134328357,6.3476596914030914e+35,6.429718720682215e+35,6.515877623111663e+35,6.5557747010515555e+35,6.357888479573927e+35,6.288042252719611e+35,7.013776133712929e+35,7.177499035215527e+35,7.679845430818778e+35,8.358221635653597e+35,9.056918924600896e+35,9.997727146377946e+35,1.090582192202179e+36,3620.906808,3667.715886,3716.863663,3739.622222,3626.741634,3586.899126,3948.71507,4011.073178,4211.041768,4493.497256,4794.470551,5284.146821,5752.09648,3942.889521,3695.554674,3838.524535,4369.498321,6393.058887,2892.254933,2929.644401,2968.901946,2987.080697,2896.915591,2865.090775,3193.296358,3267.557104,3495.606002,3802.862399,4119.781446,4546.26723,4958.373939,18837.325107,19365.038999,20528.937814,22379.547208,23886.358765,25997.848679,27923.071313,19544.235306,20213.697817,20854.565819,23028.412924,24540.228448,27545.461424,30046.921903,3921.456746,4000.35074,4163.17258,4440.974366,4665.288017,5067.918866,5430.361451,4074.965658,4182.850025,4308.545037,4583.323426,4830.3332,5389.759286,5866.968988
48,48,1,4,1,0.373134328358209,1.0711092514867845e+34,1.0849559616790233e+34,1.0994944789094518e+34,1.1062267457731816e+34,1.0728352706199517e+34,1.061049358340051e+34,1.1219482134266958e+34,1.1227745057984128e+34,1.1247075080294843e+34,1.1229994957964805e+34,1.1286232832082822e+34,1.230118613270277e+34,1.3270642838044233e+34,475.72052,481.870371,488.327484,491.317541,476.487108,471.252537,498.87092,494.835259,485.816387,476.741332,472.0826,513.64404,547.31919,518.023123,485.527877,504.311484,574.071669,839.930287,83.225954,84.301853,85.431508,85.954606,83.360066,82.444293,87.182298,87.375003,87.729025,87.755715,88.309644,96.268773,103.976173,298.643499,300.221064,297.642705,293.236478,287.839742,306.970311,323.846693,312.951043,316.378292,330.652953,309.409985,310.959467,338.923579,365.634129,491.150688,489.490944,475.186349,459.117895,443.096941,470.888922,489.517052,515.346623,516.347861,529.900542,486.27616,481.524253,523.91692,558.265574
48,47,5,5,1,0.14776119402985075,2.702515855291832e+27,2.7765573855738005e+27,2.85059891585577e+27,2.9616612112787196e+27,2.9616612112787196e+27,3.035702741560689e+27,3.072723506701674e+27,3.109744271842657e+27,3.220806567265609e+27,3.33186886268856e+27,3.5539934535344644e+27,3.8131388095213513e+27,4.0352634003672584e+27,1.969204488881142,2.023155296795694,2.077106104710246,2.1580323165820734,2.1580323165820734,2.2119831244966255,2.2389585284539018,2.265933932411177,2.3468601442830046,2.427786356154833,2.5896387798984883,2.778466607599419,2.940319031343076,0.000119,0.000126,0.000132,0.000157,0.00017,8.2e-05,8.5e-05,8.7e-05,9e-05,9e-05,9.3e-05,9.4e-05,9.5e-05,9.8e-05,0.000102,0.000108,0.000116,0.000123,8.2e-05,8.3e-05,8.5e-05,8.6e-05,9e-05,9.5e-05,0.000101,8.4e-05,8.7e-05,9.5e-05,9.2e-05,9.8e-05,0.000105,0.000111,0.000134,0.000135,0.000139,0.00014,0.000147,0.000155,0.000164,0.000137,0.000142,0.000155,0.00015,0.00016,0.00017,0.000181
48,48,1,5,1,0.0014925373134328358,5.485343407134722e+34,5.63795044221965e+34,5.814604374535132e+34,5.973982551989261e+34,6.00678674823468e+34,6.184138547887602e+34,5.986130120123827e+34,6.404199767877988e+34,6.996391631094396e+34,7.603702263907822e+34,8.242096967539303e+34,8.899381076036868e+34,9.63935147070524e+34,6881.93321,7073.394582,7295.025302,7494.981786,7536.138056,7758.644314,7507.60168,8023.693883,8754.109341,9501.046749,10287.001136,11092.229278,11995.879606,6894.562123,7279.328636,7607.870161,9093.104182,9838.63692,59.451255,61.10524,63.019852,64.747225,65.102763,67.024937,64.95729,69.669723,76.096062,82.643306,89.524488,96.456264,104.279952,1607.167008,1713.712696,1878.535019,2026.839192,2173.420215,2327.870754,2506.418512,1657.603593,1798.667237,2078.841742,2094.97999,2270.871109,2451.966755,2655.84409,7461.746532,7947.889471,8701.130867,9375.259147,10041.824898,10740.640057,11546.17237,7696.621957,8343.502043,9629.520272,9691.067684,10492.741158,11314.073863,12235.797198
48,48,1,5,1,0.14925373134328357,6.995490193973592e+34,7.190110829306861e+34,7.415398603899091e+34,7.618654514103234e+34,7.660489914898567e+34,7.886667679791013e+34,7.501541570740177e+34,7.670565523360098e+34,8.1780144895419e+34,8.723634704076742e+34,9.24116438758567e+34,9.794898898571874e+34,1.038745819658438e+35,7493.319171,7701.789833,7943.110065,8160.830539,8205.643105,8447.916654,8042.209043,8225.099424,8779.371926,9375.709471,9948.296327,10564.983811,11228.10474,7507.070028,7926.018919,8283.747835,9900.928966,10712.694296,378.474303,389.003792,401.192449,412.189125,414.452531,426.689337,405.65805,414.42817,441.547594,470.735773,498.353707,527.922707,559.502438,2014.102177,2051.990858,2194.785458,2321.742142,2430.760744,2552.725206,2687.26908,2077.129761,2154.100242,2429.937932,2403.544953,2546.135217,2698.700786,2861.963362,7993.371965,8145.186043,8722.16673,9238.751718,9689.700206,10197.358968,10759.903573,8243.836366,8551.185552,9657.309118,9563.223662,10147.262255,10776.283488,11452.666836
48,48,1,5,1,0.373134328358209,9.587227306988922e+33,9.853952257410009e+33,1.0162706290163413e+34,1.0441265816660178e+34,1.0498600579028565e+34,1.0808574334931068e+34,1.0392252952087844e+34,1.1133067116631151e+34,1.204080794821592e+34,1.3015739987700977e+34,1.3939133494953473e+34,1.477125308318695e+34,1.600659732924202e+34,1025.075995,1053.594503,1086.606786,1116.390654,1122.520952,1155.663647,1114.961081,1198.067068,1306.815506,1423.542969,1538.439327,1651.269691,1811.229221,1026.957094,1084.268738,1133.205573,1354.43378,1465.482188,81.75294,84.027378,86.660211,89.035565,89.524475,92.167703,88.526615,94.483963,102.263634,110.72128,118.674674,125.766166,136.667944,279.131136,297.960729,323.049783,346.741647,367.174796,385.91413,415.766641,287.307173,312.51058,357.769193,358.611022,384.052457,406.979104,441.01543,1108.444178,1186.703555,1297.878773,1403.626331,1500.030684,1596.818267,1741.056542,1141.666168,1245.242744,1437.497057,1452.013827,1569.20811,1684.295082,1847.453806
48,47,5,6,1,0.14776119402985075,3.784832732494557e+31,3.837161584021338e+31,3.8910638180666104e+31,3.997802088121095e+31,3.979225068173348e+31,4.1267861359488e+31,4.460931860034804e+31,5.370680142609348e+31,5.962201630108502e+31,6.608550870781459e+31,7.155484548744814e+31,7.73678090091203e+31,8.371513025483744e+31,27578.41213733687,27959.709472272967,28352.4713538909,29130.226200787074,28994.86362372946,30070.07625006253,32504.84923584229,39133.78500430329,43443.94202400078,48153.60477630554,52138.87003074162,56374.52098470913,60999.53491939596,1.49846,1.53993,1.590813,1.654903,1.97181,1.034121,1.048418,1.063146,1.09231,1.087234,1.127551,1.21885,1.467418,1.629038,1.805638,1.955076,2.113902,2.287328,1.197274,1.430868,1.591442,1.705055,1.819424,1.945704,2.091515,1.229355,1.512294,1.771553,1.820795,1.971487,2.131646,2.306528,1.693965,2.024466,2.251653,2.412399,2.574215,2.752882,2.959184,1.739354,2.139671,2.506483,2.576155,2.78936,3.015962,3.263394
48,48,1,6,1,0.0014925373134328358,6.041600912881892e+34,6.125129521415724e+34,6.21117211755836e+34,6.381557275585522e+34,6.351902898590211e+34,6.587447964750985e+34,6.752648942144088e+34,7.0534727160737995e+34,7.863480345493811e+34,8.730904730872835e+34,9.697781000034136e+34,1.0794145314017695e+35,1.2089287376881268e+35,4280.428899,4339.608295,4400.568826,4521.285426,4500.275526,4667.157436,4777.758432,4999.907065,5571.97537,6184.007435,6864.837376,7635.48445,8547.071514,4434.252416,4556.970301,4707.541934,4897.199827,5834.991249,79.467652,80.56634,81.698092,83.939236,83.549181,86.647401,89.141037,93.32998,104.348326,116.133636,129.287442,144.133387,161.732516,1811.444412,1883.980152,2107.680941,2320.83492,2550.485282,2815.596683,3133.490869,1872.445727,1985.133595,2336.480169,2405.547951,2671.942797,2974.014261,3330.853038,4744.703577,4943.844448,5528.980974,6085.84328,6684.130142,7373.600129,8201.677666,4904.6859,5209.898062,6129.172907,6307.687583,7002.134124,7788.194138,8718.012944
48,48,1,6,1,0.14925373134328357,7.200515459818587e+34,7.300066733249038e+34,7.402614226775029e+34,7.6056830821591475e+34,7.570340320218944e+34,7.851068219567397e+34,7.939634417611553e+34,8.419937815201815e+34,9.457050476022907e+34,1.058135347296001e+35,1.171961335758848e+35,1.302473258329492e+35,1.4482994386474824e+35,2789.04617,2827.60634,2867.327063,2945.983708,2932.294059,3041.031141,3073.225508,3236.057357,3608.274784,4011.433943,4439.666863,4929.075972,5489.790244,2889.274649,2969.235296,3067.344909,3190.922392,3801.969472,371.48921,376.625263,381.915893,392.392629,390.569225,405.052544,409.821848,434.555859,488.179752,546.213747,605.306435,673.035273,748.927643,2131.868905,2252.722261,2538.537951,2811.784812,3076.453135,3384.820451,3731.8224,2200.750933,2367.286934,2809.97856,2915.385491,3229.000068,3588.587911,3990.369644,3055.28283,3205.659408,3585.525331,3946.069854,4313.971382,4741.46741,5236.12302,3152.84291,3367.825994,3969.102261,4091.662622,4528.460198,5027.657493,5599.586047
48,48,1,6,1,0.373134328358209,1.9266871178912952e+34,1.9533246764373393e+34,1.9807639566732777e+34,2.0351003591458948e+34,2.025643478732161e+34,2.1007596033597227e+34,2.1617698354182956e+34,2.2966476927145847e+34,2.5780405479402686e+34,2.8743870527462897e+34,3.208268363421431e+34,3.5751267202944306e+34,4.011102927131331e+34,1111.49211,1126.859129,1142.688651,1174.034939,1168.579333,1211.91329,1245.085121,1305.233527,1452.753698,1610.273039,1789.013079,1986.962373,2221.761771,1151.435217,1183.301173,1222.399867,1271.648027,1515.162824,143.22892,145.209143,147.248966,151.288306,150.585287,156.16938,160.748696,171.107091,192.187382,214.356375,239.363605,266.752702,299.335184,580.000587,613.543942,690.94136,763.985914,843.586653,932.373047,1039.59575,599.239372,646.267448,766.014614,791.954128,883.945446,985.022637,1105.143243,1236.568903,1290.749277,1441.513332,1584.520106,1741.633642,1918.518835,2131.773801,1278.056744,1359.761846,1598.029068,1642.4785,1824.793341,2026.701622,2266.197006
48,47,5,7,1,0.14776119402985075,1.3846876785682255e+30,1.4046048502140744e+30,1.416007245877497e+30,1.461690870061471e+30,1.4530650317836224e+30,1.4940840395598332e+30,1.5933737316679514e+30,1.6350961339818407e+30,1.6839635439679394e+30,1.7232425757825235e+30,1.7925084273613038e+30,1.8624036319474817e+30,1.951808779762959e+30,1008.9610342139912,1023.4738015430057,1031.7822259618465,1065.069874445125,1058.7846053230799,1088.6733529077414,1161.0213863211557,1191.4226665810054,1227.0301998046098,1255.6511034032796,1306.1220842073424,1357.0516468786793,1422.1972474355011,0.138521,0.144104,0.150167,0.155663,0.188826,0.042363,0.042972,0.043321,0.044718,0.044454,0.045709,0.048747,0.050024,0.051519,0.05272,0.054839,0.056978,0.059713,0.042687,0.043528,0.044956,0.043962,0.044792,0.045901,0.047606,0.044477,0.046324,0.050036,0.047479,0.049387,0.051313,0.053776,0.156607,0.159695,0.164935,0.161287,0.16433,0.1684,0.174654,0.163175,0.169951,0.18357,0.174191,0.18119,0.188256,0.197293
48,48,1,7,1,0.0014925373134328358,6.720678123304424e+35,6.817307624287409e+35,6.872713933536341e+35,7.094470641634886e+35,7.052541369136428e+35,7.251615102365617e+35,7.14060930322172e+35,7.285879803335778e+35,7.814761032265958e+35,8.394059005011698e+35,9.015152227681927e+35,9.659879766333727e+35,1.0408618729137868e+36,18132.93824,18393.652522,18543.143265,19141.46097,19028.332372,19565.449554,19314.714974,19697.362142,21148.055936,22736.405807,24431.184156,26181.209847,28225.04164,18304.416426,19042.164735,19843.40846,20569.627292,24951.889858,697.332311,707.358512,713.107427,736.116732,731.766183,752.421917,743.212111,758.357738,815.140786,877.087749,942.931461,1010.567883,1089.641908,19111.708989,19457.976539,20940.52682,22276.296688,23624.171265,25038.30036,26712.691125,19855.216711,20548.915613,23220.042785,23127.399353,24838.641618,26615.001009,28677.935043,19136.543043,19472.71921,20980.18726,22337.374896,23702.435365,25124.078645,26816.949033,19886.922107,20572.590738,23262.861528,23191.133924,24919.807841,26704.834044,28789.542474
48,48,1,7,1,0.14925373134328357,6.501985270758495e+35,6.595470420458389e+35,6.649073790309174e+35,6.863614471210285e+35,6.82304958901549e+35,7.015645403215976e+35,6.910768427651319e+35,7.091466778232177e+35,7.528217871887149e+35,7.99825222048407e+35,8.49149048905118e+35,9.03966390951259e+35,9.620870035781626e+35,11582.309504,11748.839243,11844.325595,12226.49757,12154.23733,12497.317826,12265.163685,12596.152486,13418.330025,14313.896737,15267.676547,16285.163194,17382.425439,11691.840205,12163.072672,12674.862471,13138.730553,15937.875441,2846.173211,2887.09532,2910.559611,3004.472458,2986.71562,3071.022339,3024.99128,3103.001529,3295.689812,3503.237024,3721.259957,3962.739191,4220.278279,18579.377824,19091.042301,20143.791369,21342.538852,22298.162175,23386.268313,24532.549814,19209.506771,19940.170839,22368.635669,22036.867816,23395.843829,24906.176421,26507.520711,12209.392292,12558.300767,13290.445732,14141.851423,14841.016481,15592.524531,16400.757496,12620.275655,13117.597908,14760.163028,14600.174676,15573.030079,16610.866462,17730.073948
